event_id,datetime_utc,datetime_local,date,time_local,time_known,time_precision,time_label,time_category,time_note,region,city,place,refs,event_zh,source_chapter,date_uncertain,context_zh
E0069,1947-02-28T12:00:00Z,1947-02-28T20:00:00+08:00,1947-02-28,20:00,True,fuzzy,是晚,晚上,事件消息傳抵台中之晚,中部,台中市,南屯派出所,236,台中市是中部地區的中心，也是南北交通樞紐，對於政治事件的反應最為迅速。當事件的消息傳抵台中，是晚《國民新報》記者黃金島便與幾個青年趕赴南屯派出所（當時隸屬台中縣），要求外省籍的警察主管解除武裝，由台灣人接收，以維持地方治安的工作。,ch02_02_1.2_二台中市,,
E0070,1947-02-28T12:00:00Z,1947-02-28T20:00:00+08:00,1947-02-28,20:00,True,fuzzy,二月二十八日晚上,晚上,晚上,中部,彰化市,參議長吳蘅秋宅,279,事件消息於二月二十八日傳抵彰化市，是日晚上參議員陳滿盈等即集合於參議長吳蘅秋宅，有所討論。,ch02_02_1.4_四彰化縣,,
E0071,1947-02-28T12:00:00Z,1947-02-28T20:00:00+08:00,1947-02-28,20:00,True,fuzzy,是晚,晚上,二月二十八日晚上,南部,台南市,高雄要塞第三總台（駐台南）,,高雄要塞第三總台（駐台南）台長項克恭得知台北已生事端，是晚分電各單位警戒，禁止官兵外出，並派員赴市內打探消息。,ch02_03_1.2_1台南市,,
E0072,1947-02-28T12:00:00Z,1947-02-28T20:00:00+08:00,1947-02-28,20:00,True,fuzzy,二月二十八日晚,晚上,晚,南部,澎湖縣,馬公鎮,,二月二十八日晚，澎湖居民已由台北的廣播獲悉台灣發生了「二二八事件」。馬公鎮長高順賢連夜造訪縣長傅緯武，共商大計。而傅縣長也接到公署密電，囑沉著應付。,ch02_03_1.5_五澎湖縣,,
E0073,1947-02-28T12:00:00Z,1947-02-28T20:00:00+08:00,1947-02-28,20:00,True,exact,是夜八時,晚上,,東部,基隆市,基隆市第一警察分局,522,是夜八時，基隆市第一警察分局遭群眾襲擊，該局槍枝被劫奪。,ch02_04_1.1_一基隆市,False,基隆鄰近台北市，交通極便，故「二二八事件」發生後首先波及。二月二十八日傍晚，台北緝煙事件的消息已傳到基隆。是夜八時，基隆市第一警察分局遭群眾襲擊，該局槍枝被劫奪。同時，市內到處騷動，毆打外省人士，海軍士兵一人死亡、兵民十餘人受傷，經憲警及要塞司令部派出隊伍開槍鎮壓，加以驅散；並展開搜捕行動。
E0074,1947-02-28T12:00:00Z,1947-02-28T20:00:00+08:00,1947-02-28,20:00,True,fuzzy,同時,晚上,,東部,基隆市,基隆市,522,同時，市內到處騷動，毆打外省人士，海軍士兵一人死亡、兵民十餘人受傷，經憲警及要塞司令部派出隊伍開槍鎮壓，加以驅散,ch02_04_1.1_一基隆市,False,基隆鄰近台北市，交通極便，故「二二八事件」發生後首先波及。二月二十八日傍晚，台北緝煙事件的消息已傳到基隆。是夜八時，基隆市第一警察分局遭群眾襲擊，該局槍枝被劫奪。同時，市內到處騷動，毆打外省人士，海軍士兵一人死亡、兵民十餘人受傷，經憲警及要塞司令部派出隊伍開槍鎮壓，加以驅散；並展開搜捕行動。
E0075,1947-02-28T12:00:00Z,1947-02-28T20:00:00+08:00,1947-02-28,20:00,False,fuzzy,是夜,晚上,,東部,基隆市,基隆市,523,並展開搜捕行動。,ch02_04_1.1_一基隆市,False,基隆鄰近台北市，交通極便，故「二二八事件」發生後首先波及。二月二十八日傍晚，台北緝煙事件的消息已傳到基隆。是夜八時，基隆市第一警察分局遭群眾襲擊，該局槍枝被劫奪。同時，市內到處騷動，毆打外省人士，海軍士兵一人死亡、兵民十餘人受傷，經憲警及要塞司令部派出隊伍開槍鎮壓，加以驅散；並展開搜捕行動。
E0076,1947-02-28T12:00:00Z,1947-02-28T20:00:00+08:00,1947-02-28,20:00,False,fuzzy,是夜,晚上,,東部,基隆市,基隆市郊,524,是夜，要塞司令部因公外出之官兵於基隆市郊遭襲擊，受傷二十人，奪去自衛手槍五枝；傳令兵二名帶手槍二枝失蹤。,ch02_04_1.1_一基隆市,False,是夜，要塞司令部因公外出之官兵於基隆市郊遭襲擊，受傷二十人，奪去自衛手槍五枝；傳令兵二名帶手槍二枝失蹤。夜十一時，台北赴基隆要塞司令部之軍車六輛，行經汐止遭攔擊，上尉副連長遭槍殺，士兵二人受傷。此外，由澳底搭火車前往要塞司令部領糧之官兵九人，車行至瑞芳，在車上遭毆打；抵八堵車站換車時，復遭數十人圍毆，結果，七人重傷、一人失蹤、手槍三枝被奪。凌晨十二時，陳儀任命基隆要塞司令史宏熹為基隆臨時戒嚴司令，負責維持基隆治安。三月一日早晨，要塞司令部宣布基隆市臨時戒嚴，武裝軍憲警分區警戒巡邏，並收繳台籍員警槍枝，派兵協同警方保管。「因控制嚴密，奸暴無隙可乘。」
E0077,1947-02-28T15:00:00Z,1947-02-28T23:00:00+08:00,1947-02-28,23:00,True,exact,夜十一時,晚上,同日夜,北部,台北縣汐止鎮,汐止,162,同日，夜十一時，輜汽二十一團汽車六輛因公由台北赴基隆，行經汐止時，為群眾攔擊，上尉副連長魏兆祺死亡，士兵二人受傷。,ch02_01_1.3_三台北縣的衝突情形,,
E0078,1947-02-28T15:00:00Z,1947-02-28T23:00:00+08:00,1947-02-28,23:00,True,exact,夜十一時,晚上,,東部,新北市,汐止,524,夜十一時，台北赴基隆要塞司令部之軍車六輛，行經汐止遭攔擊，上尉副連長遭槍殺，士兵二人受傷。,ch02_04_1.1_一基隆市,False,是夜，要塞司令部因公外出之官兵於基隆市郊遭襲擊，受傷二十人，奪去自衛手槍五枝；傳令兵二名帶手槍二枝失蹤。夜十一時，台北赴基隆要塞司令部之軍車六輛，行經汐止遭攔擊，上尉副連長遭槍殺，士兵二人受傷。此外，由澳底搭火車前往要塞司令部領糧之官兵九人，車行至瑞芳，在車上遭毆打；抵八堵車站換車時，復遭數十人圍毆，結果，七人重傷、一人失蹤、手槍三枝被奪。凌晨十二時，陳儀任命基隆要塞司令史宏熹為基隆臨時戒嚴司令，負責維持基隆治安。三月一日早晨，要塞司令部宣布基隆市臨時戒嚴，武裝軍憲警分區警戒巡邏，並收繳台籍員警槍枝，派兵協同警方保管。「因控制嚴密，奸暴無隙可乘。」
E0079,1947-02-28T15:00:00Z,1947-02-28T23:00:00+08:00,1947-02-28,23:00,False,fuzzy,此外,晚上,發生於夜間,東部,基隆市,瑞芳、八堵車站,525,此外，由澳底搭火車前往要塞司令部領糧之官兵九人，車行至瑞芳，在車上遭毆打；抵八堵車站換車時，復遭數十人圍毆，結果，七人重傷、一人失蹤、手槍三枝被奪。,ch02_04_1.1_一基隆市,False,是夜，要塞司令部因公外出之官兵於基隆市郊遭襲擊，受傷二十人，奪去自衛手槍五枝；傳令兵二名帶手槍二枝失蹤。夜十一時，台北赴基隆要塞司令部之軍車六輛，行經汐止遭攔擊，上尉副連長遭槍殺，士兵二人受傷。此外，由澳底搭火車前往要塞司令部領糧之官兵九人，車行至瑞芳，在車上遭毆打；抵八堵車站換車時，復遭數十人圍毆，結果，七人重傷、一人失蹤、手槍三枝被奪。凌晨十二時，陳儀任命基隆要塞司令史宏熹為基隆臨時戒嚴司令，負責維持基隆治安。三月一日早晨，要塞司令部宣布基隆市臨時戒嚴，武裝軍憲警分區警戒巡邏，並收繳台籍員警槍枝，派兵協同警方保管。「因控制嚴密，奸暴無隙可乘。」
E0080,1947-02-28T16:00:00Z,1947-03-01T00:00:00+08:00,1947-03-01,00:00,False,fuzzy,三月一日,不詳,,中部,苗栗縣,苗栗警察派出所、大湖區出礦坑石油公司,231,三月一日，苗栗警察派出所與大湖區出礦坑石油公司，先後遭到民眾的襲擊，槍械被劫，器物被毀。,ch02_02_1.1_一苗栗縣,,
E0081,1947-02-28T16:00:00Z,1947-03-01T00:00:00+08:00,1947-03-01,00:00,False,fuzzy,三月一日,凌晨,成立日期,南部,高雄市,左營海軍司令部,,位在左營，成立於三月一日的海軍司令部，在事件發生後立刻面臨威脅，故加緊戒備。,ch02_03_1.3.1_1海軍司令部,,
E0082,1947-02-28T16:00:00Z,1947-03-01T00:00:00+08:00,1947-03-01,00:00,True,exact,凌晨十二時,凌晨,,東部,基隆市,基隆要塞司令部,525,凌晨十二時，陳儀任命基隆要塞司令史宏熹為基隆臨時戒嚴司令，負責維持基隆治安。,ch02_04_1.1_一基隆市,False,是夜，要塞司令部因公外出之官兵於基隆市郊遭襲擊，受傷二十人，奪去自衛手槍五枝；傳令兵二名帶手槍二枝失蹤。夜十一時，台北赴基隆要塞司令部之軍車六輛，行經汐止遭攔擊，上尉副連長遭槍殺，士兵二人受傷。此外，由澳底搭火車前往要塞司令部領糧之官兵九人，車行至瑞芳，在車上遭毆打；抵八堵車站換車時，復遭數十人圍毆，結果，七人重傷、一人失蹤、手槍三枝被奪。凌晨十二時，陳儀任命基隆要塞司令史宏熹為基隆臨時戒嚴司令，負責維持基隆治安。三月一日早晨，要塞司令部宣布基隆市臨時戒嚴，武裝軍憲警分區警戒巡邏，並收繳台籍員警槍枝，派兵協同警方保管。「因控制嚴密，奸暴無隙可乘。」
E0083,1947-02-28T22:00:00Z,1947-03-01T06:00:00+08:00,1947-03-01,06:00,True,fuzzy,一日清晨,凌晨,約清晨6時,北部,新竹市,新竹市,198,陳儀由鳳山調赴台北的援軍七百多人在一日清晨抵新竹時，因台籍駕駛逃走，只得暫駐新竹市。,ch02_01_1.4_2新竹縣市,,
E0084,1947-03-01T00:00:00Z,1947-03-01T08:00:00+08:00,1947-03-01,08:00,True,fuzzy,次日,上午,次日全天,北部,台灣,全台各地,46,次日，全台各地先後知悉台北「二二八事件」，亂事乃蔓延全省，而懲兇要求也升高為政治抗爭行動。,ch02_01_1.1.2.3_3抗官與省籍衝突之激化,,
E0085,1947-03-01T00:00:00Z,1947-03-01T08:00:00+08:00,1947-03-01,08:00,True,fuzzy,次日,上午,次日全天,北部,台北市,謝娥開設之醫院,59,由於她所說的與民眾所理解的，差距太大，以致次日其所開設之醫院慘遭報復而被搗毀。,ch02_01_1.1.2.3_3抗官與省籍衝突之激化,,
E0086,1947-03-01T00:00:00Z,1947-03-01T08:00:00+08:00,1947-03-01,08:00,True,fuzzy,三月一日早晨,早上,,東部,基隆市,基隆市,526,三月一日早晨，要塞司令部宣布基隆市臨時戒嚴，武裝軍憲警分區警戒巡邏，並收繳台籍員警槍枝，派兵協同警方保管。,ch02_04_1.1_一基隆市,False,是夜，要塞司令部因公外出之官兵於基隆市郊遭襲擊，受傷二十人，奪去自衛手槍五枝；傳令兵二名帶手槍二枝失蹤。夜十一時，台北赴基隆要塞司令部之軍車六輛，行經汐止遭攔擊，上尉副連長遭槍殺，士兵二人受傷。此外，由澳底搭火車前往要塞司令部領糧之官兵九人，車行至瑞芳，在車上遭毆打；抵八堵車站換車時，復遭數十人圍毆，結果，七人重傷、一人失蹤、手槍三枝被奪。凌晨十二時，陳儀任命基隆要塞司令史宏熹為基隆臨時戒嚴司令，負責維持基隆治安。三月一日早晨，要塞司令部宣布基隆市臨時戒嚴，武裝軍憲警分區警戒巡邏，並收繳台籍員警槍枝，派兵協同警方保管。「因控制嚴密，奸暴無隙可乘。」
E0087,1947-03-01T01:00:00Z,1947-03-01T09:00:00+08:00,1947-03-01,09:00,True,fuzzy,上午,上午,,北部,桃園縣,桃園車站,181,三月一日上午，台北青年學生三十餘人到達桃園，會合當地的青年團，對桃園地區的黨、政機關展開攻擊與接收的行動。他們首先接收鐵路保安警察的武器，並攔截火車，以阻止北上援軍赴台北鎮壓民眾。,ch02_01_1.4_1桃園縣,,
E0088,1947-03-01T01:00:00Z,1947-03-01T09:00:00+08:00,1947-03-01,09:00,True,exact,三月一日上午九時,上午,,中部,台中市,大屯郡役所,237;238,三月一日上午九時，台中市參議會邀請台中縣及彰化市參議會派員到大屯郡役所舉行聯席會議，出席者除各地士紳代表外，還有日據時期「台灣文化協會」、「台灣民眾黨」、「台灣地方自治聯盟」、「台灣農民組合」的成員、「皇民奉公會」壯丁團和州市協議會議員，以及黨團幹部、律師、記者和文化界人士等。會中決議一致支持台北市民的一切要求，響應台北市民的行動，另外追加兩項要求：(一)改組長官公署；(二)即刻實施省縣市長民選。此外，又選出國大代表林連宗為代表，北上傳達中部地區的決議，參加台北市民的行動。,ch02_02_1.2_二台中市,,
E0089,1947-03-01T01:00:00Z,1947-03-01T09:00:00+08:00,1947-03-01,09:00,True,fuzzy,三月一日,上午,上午開會,中部,彰化市,彰化市參議會,280,三月一日，彰化市參議會開會，副議長賴通堯正式提案，議決如下：(一)對台北市參議會要求絕對支持，嚴懲兇手；(二)請台北市參議會發表真相。,ch02_02_1.4_四彰化縣,,
E0090,1947-03-01T01:00:00Z,1947-03-01T09:00:00+08:00,1947-03-01,09:00,True,fuzzy,一日,上午,,南部,台南市,台南市,326,一日台南市面已貼有告知台北緝煙事件之號外，項台長命令全面戒備，非有長官之令不得開槍。,ch02_03_1.2_1台南市,,
E0091,1947-03-01T01:00:00Z,1947-03-01T09:00:00+08:00,1947-03-01,09:00,False,fuzzy,三月一日,上午,,南部,高雄市,高雄要塞司令部,379,高雄要塞司令彭孟緝則下令在三月一日、二日陸續加強戰備。,ch02_03_1.3_1高雄市,,
E0092,1947-03-01T01:00:00Z,1947-03-01T09:00:00+08:00,1947-03-01,09:00,False,fuzzy,事變這段期間,不詳,概括整段期間狀況,南部,屏東縣,東港區署,507,在事變這段期間東港區署照常上班，而野台戲（主要是歌仔戲）也照常表演，因此大體上是平靜的。,ch02_03_1.4_1東港,,
E0093,1947-03-01T01:00:00Z,1947-03-01T09:00:00+08:00,1947-03-01,09:00,False,fuzzy,事變期間,上午,消息傳來後隨即成立,南部,屏東縣林邊鄉,林邊鄉,,林邊在得到由北南來之學生軍傳來的相關消息後，隨即成立治安維持隊，向警方借出槍枝來維持秩序，不僅保護外省人，還請走南來的學生軍，大家都以保護鄉土為最高原則。,ch02_03_1.4_2林邊,,
E0094,1947-03-01T01:00:00Z,1947-03-01T09:00:00+08:00,1947-03-01,09:00,False,fuzzy,一日,上午,,南部,澎湖縣,澎湖縣政府,514,一日，由縣府邀請相關單位召開緊急應變會議，參加者包括軍警情治單位、議長等，組成應變處理小組，並宣布「戒嚴」。,ch02_03_1.5_五澎湖縣,,
E0095,1947-03-01T02:00:00Z,1947-03-01T10:00:00+08:00,1947-03-01,10:00,True,exact,上午十時,上午,,北部,台北市,中山堂,61,台北市參議會為了反映民意，邀請台籍國大代表、省參議員、國民參政員，於上午十時在中山堂召開大會，成立「緝煙血案調查委員會」，會中決議，推派台灣省參議會議長黃朝琴、台北市參議會議長周延壽、台灣省參議員王添灯、國民參政員林忠等為代表，晉見長官，提出數項要求，即解除戒嚴令、釋放被捕市民、軍警不許開槍、官民共組處理委員會，並由陳儀向全省廣播。陳儀全予接受，並認為應定名為「二二八事件處理委員會」較妥，而此即該委員會得名之由來。,ch02_01_1.2.1_1從緝煙血案調查委員會到二二八事件處理委員會,,
E0096,1947-03-01T02:00:00Z,1947-03-01T10:00:00+08:00,1947-03-01,10:00,True,fuzzy,是日,上午,,北部,新竹市,新竹市政府,199,是日，郭市長因據報將有民眾自台北來新竹市鼓動，乃召集各參議員、區長，商討對策，勸阻民眾。,ch02_01_1.4_2新竹縣市,,
E0097,1947-03-01T02:00:00Z,1947-03-01T10:00:00+08:00,1947-03-01,10:00,False,fuzzy,事件發生之初,上午,,中部,南投縣草屯鎮,鎮公所,290,事件發生之初，鎮上有識之士即在鎮公所舉辦時局座談會，該鎮縣參議員洪元煌並曾赴台中市，擔任「台中地區時局處理委員會」委員。,ch02_02_1.5_五南投縣,,
E0098,1947-03-01T02:00:00Z,1947-03-01T10:00:00+08:00,1947-03-01,10:00,False,fuzzy,一日,上午,接續會議後發生,南部,澎湖縣,馬公,515;516,澎湖民眾原本淳樸，但因光復以來與外省官兵漸有摩擦，故有原台籍日本兵，尤其回自海南島者，悄悄集合到馬公，而在澎湖當兵的台籍士兵及原住民戰士，也有裡應外合之勢。幸經要塞司令史文桂的密切注意而發動不成。,ch02_03_1.5_五澎湖縣,,
E0099,1947-03-01T04:00:00Z,1947-03-01T12:00:00+08:00,1947-03-01,12:00,False,fuzzy,三月一日,不詳,,北部,台北縣板橋鎮,台北縣政府、供應局倉庫,153,三月一日，秩序愈亂。群眾衝入縣政府，毆打職員。部分民眾甚至攻入供應局倉庫，搬走軍用物資，並放火燒倉庫，據估計損失約台幣三億元。圍觀群眾叫著：「叫國民黨拿這些殘灰去打內戰」。,ch02_01_1.3_三台北縣的衝突情形,,
